,Treatment,true_ite,predicted_ite,diff_ite,yf_true,yf_hat,diff_yf_DR,diff_yf_w/oDR,diff_yf_DR_prob,diff_yf_w/oDR_prob,diff_yf_DR <= diff_yf_w/oDR _values
260,1,0,-0.026895411,0.026895411,0,0.090377204,0.090377204,0.110447027,0.00018303,0.000217234,1
261,1,0,-0.013122275,0.013122275,0,0.103619911,0.103619911,0.13158305,0.000209849,0.000258806,1
262,0,0,-0.036562935,0.036562935,0,0.093533389,0.093533389,0.109497376,0.000189422,0.000215367,1
263,1,0,-0.024914056,0.024914056,0,0.063579895,0.063579895,0.066223949,0.000128761,0.000130254,1
264,0,0,-0.034819782,0.034819782,1,0.347814232,0.652185798,0.505951285,0.001320795,0.000995138,0
265,0,0,-0.014869206,0.014869206,0,0.089927256,0.089927256,0.103126548,0.000182119,0.000202836,1
266,0,0,-0.02182588,0.02182588,0,0.242396787,0.242396787,0.348424017,0.000490898,0.000685303,1
267,1,0,0.025093228,0.025093228,1,0.42022261,0.57977736,0.406583071,0.001174154,0.000799694,0
268,0,0,-0.047379829,0.047379829,1,0.132175848,0.867824137,0.837157488,0.001757502,0.001646576,0
269,0,0,-0.01894974,0.01894974,0,0.088771373,0.088771373,0.101524442,0.000179778,0.000199685,1
270,1,0,-0.016835369,0.016835369,0,0.07862027,0.07862027,0.10370899,0.00015922,0.000203982,1
271,1,0,-0.025219321,0.025219321,0,0.067819104,0.067819104,0.062342394,0.000137346,0.000122619,0
272,1,0,-0.022713833,0.022713833,0,0.076263264,0.076263264,0.100837417,0.000154447,0.000198334,1
273,1,0,0.044768453,0.044768453,1,0.323705494,0.676294506,0.550203919,0.001369619,0.001082177,0
274,1,0,-0.020159379,0.020159379,0,0.11832872,0.11832872,0.160491943,0.000239637,0.000315666,1
275,0,0,-0.018479027,0.018479027,0,0.085942619,0.085942619,0.097315475,0.000174049,0.000191406,1
276,0,0,-0.014171034,0.014171034,0,0.092323333,0.092323333,0.116130129,0.000186972,0.000228412,1
277,1,0,-0.007682338,0.007682338,0,0.087727129,0.087727129,0.118124172,0.000177663,0.000232334,1
278,1,-1,-0.054702997,0.945297003,0,0.10615848,0.10615848,0.120039634,0.00021499,0.000236102,1
279,1,0,-0.016057797,0.016057797,0,0.067825645,0.067825645,0.081692405,0.000137359,0.000160678,1
280,0,0,-0.020970203,0.020970203,0,0.086910792,0.086910792,0.104679622,0.00017601,0.000205891,1
281,1,0,-0.051338464,0.051338464,0,0.089040667,0.089040667,0.115960136,0.000180324,0.000228078,1
282,1,0,-0.020293742,0.020293742,0,0.137114346,0.137114346,0.188171789,0.000277681,0.000370109,1
283,1,0,-0.064005032,0.064005032,1,0.212964222,0.787035763,0.732072592,0.00159389,0.001439888,0
284,1,0,-0.021403752,0.021403752,0,0.073146082,0.073146082,0.079278201,0.000148134,0.00015593,1
285,1,0,-0.005358011,0.005358011,1,0.327290595,0.672709405,0.521046758,0.001362359,0.001024829,0
286,0,0,-0.02366773,0.02366773,0,0.09170156,0.09170156,0.09305457,0.000185712,0.000183026,1
287,1,0,-0.019920349,0.019920349,0,0.068516538,0.068516538,0.081640139,0.000138758,0.000160575,1
288,0,0,-0.013168149,0.013168149,0,0.118005969,0.118005969,0.16154924,0.000238984,0.000317746,1
289,1,0,-0.024837546,0.024837546,0,0.065688908,0.065688908,0.072557189,0.000133032,0.00014271,1
290,1,0,-0.02563417,0.02563417,0,0.125065312,0.125065312,0.166769534,0.00025328,0.000328013,1
291,1,0,-0.028953046,0.028953046,1,0.354482174,0.645517826,0.531542182,0.001307291,0.001045472,0
292,0,0,-0.011507332,0.011507332,0,0.093951859,0.093951859,0.103673361,0.00019027,0.000203912,1
293,1,0,0.02534306,0.02534306,1,0.395941377,0.604058623,0.459487915,0.001223328,0.000903751,0
294,1,0,-0.017044954,0.017044954,0,0.073559716,0.073559716,0.091577202,0.000148972,0.00018012,1
295,1,0,-0.017937906,0.017937906,0,0.073823586,0.073823586,0.091952682,0.000149506,0.000180859,1
296,1,0,-0.012945123,0.012945123,0,0.109280236,0.109280236,0.125931233,0.000221312,0.00024769,1
297,0,0,-0.028822239,0.028822239,0,0.087100461,0.087100461,0.092429653,0.000176394,0.000181797,1
298,1,0,-0.01747711,0.01747711,0,0.074811816,0.074811816,0.096214466,0.000151508,0.000189241,1
299,0,0,-0.018926255,0.018926255,0,0.096145198,0.096145198,0.107758842,0.000194711,0.000211947,1
300,1,0,0.012936682,0.012936682,0,0.129137501,0.129137501,0.194556013,0.000261527,0.000382665,1
301,0,0,0.019337371,0.019337371,1,0.158787221,0.841212749,0.776939273,0.001703609,0.001528135,0
302,0,0,-0.021490358,0.021490358,0,0.08280132,0.08280132,0.098839611,0.000167688,0.000194404,1
303,1,0,-0.08657445,0.08657445,0,0.090923652,0.090923652,0.127567574,0.000184137,0.000250908,1
304,1,0,-0.022441637,0.022441637,0,0.060308892,0.060308892,0.069558658,0.000122136,0.000136813,1
305,0,0,-0.011450469,0.011450469,0,0.088812441,0.088812441,0.106282294,0.000179861,0.000209043,1
306,1,0,-0.023179516,0.023179516,0,0.066557661,0.066557661,0.070621245,0.000134791,0.000138902,1
307,1,0,-0.018944971,0.018944971,0,0.070423372,0.070423372,0.099174812,0.00014262,0.000195063,1
308,1,-1,-0.10900107,0.89099896,0,0.273673803,0.273673803,0.391818345,0.000554239,0.000770654,1
309,1,-1,0.142842621,1.14284265,0,0.271365434,0.271365434,0.42114979,0.000549564,0.000828345,1
310,0,0,-0.015357502,0.015357502,0,0.082397379,0.082397379,0.094608448,0.00016687,0.000186082,1
311,0,0,-0.016648978,0.016648978,0,0.087036259,0.087036259,0.098260492,0.000176264,0.000193265,1
312,0,0,-0.029322423,0.029322423,0,0.112879276,0.112879276,0.121004373,0.000228601,0.000237999,1
313,0,0,-0.01732529,0.01732529,0,0.101344228,0.101344228,0.129850969,0.00020524,0.000255399,1
314,0,0,-0.0224538,0.0224538,0,0.110377237,0.110377237,0.138506129,0.000223534,0.000272423,1
315,0,1,-0.097170606,1.097170591,0,0.228234738,0.228234738,0.314890295,0.000462217,0.000619347,1
316,0,0,-0.051235229,0.051235229,0,0.148319036,0.148319036,0.186782315,0.000300373,0.000367376,1
317,1,-1,-0.053280473,0.946719527,0,0.14928028,0.14928028,0.199659705,0.00030232,0.000392704,1
318,0,1,-0.027756974,1.027756929,0,0.162490755,0.162490755,0.195319891,0.000329073,0.000384168,1
319,0,0,-0.014461666,0.014461666,0,0.091686405,0.091686405,0.104002275,0.000185682,0.000204558,1
320,1,0,-0.032979622,0.032979622,0,0.078305691,0.078305691,0.098677129,0.000158583,0.000194085,1
321,0,0,-0.022971854,0.022971854,0,0.085388996,0.085388996,0.099739224,0.000172928,0.000196174,1
322,0,0,-0.017072141,0.017072141,0,0.08318238,0.08318238,0.093838297,0.000168459,0.000184567,1
323,0,0,-0.004871756,0.004871756,0,0.101248465,0.101248465,0.123095587,0.000205047,0.000242112,1
324,1,0,-0.016147129,0.016147129,0,0.067647517,0.067647517,0.071742713,0.000136999,0.000141108,1
325,1,0,-0.031629823,0.031629823,0,0.068293534,0.068293534,0.067345537,0.000138307,0.00013246,0
326,0,0,-0.019684456,0.019684456,0,0.09603329,0.09603329,0.117687225,0.000194485,0.000231475,1
327,1,0,-0.01715751,0.01715751,0,0.079687893,0.079687893,0.110217117,0.000161382,0.000216782,1
328,0,-1,-0.027601689,0.972398281,1,0.116092771,0.883907199,0.864319324,0.001790073,0.0017,0
329,1,0,-0.022063844,0.022063844,0,0.063213758,0.063213758,0.06603685,0.000128019,0.000129886,1
330,0,0,-0.014083199,0.014083199,0,0.08928483,0.08928483,0.110725895,0.000180818,0.000217783,1
331,0,0,-0.002959937,0.002959937,0,0.096732937,0.096732937,0.119753934,0.000195902,0.00023554,1
332,1,0,-0.007246949,0.007246949,0,0.080904029,0.080904029,0.109468527,0.000163845,0.00021531,1
333,1,0,-0.012516208,0.012516208,0,0.071848959,0.071848959,0.086589366,0.000145507,0.00017031,1
334,0,0,-0.012126178,0.012126178,0,0.08749409,0.08749409,0.098643176,0.000177191,0.000194018,1
335,0,0,-0.001856916,0.001856916,0,0.089719996,0.089719996,0.108640604,0.000181699,0.000213681,1
336,1,0,-0.030443422,0.030443422,0,0.056627572,0.056627572,0.060630508,0.000114681,0.000119252,1
337,1,0,-0.04606767,0.04606767,0,0.148797691,0.148797691,0.173112184,0.000301342,0.000340488,1
338,0,0,-0.019116983,0.019116983,0,0.086280875,0.086280875,0.098970711,0.000174734,0.000194662,1
339,0,0,-0.010823518,0.010823518,0,0.103029832,0.103029832,0.124908276,0.000208654,0.000245678,1
340,1,0,-0.032847978,0.032847978,0,0.102156498,0.102156498,0.118087962,0.000206885,0.000232263,1
341,1,0,0.017516822,0.017516822,1,0.326993942,0.673006058,0.572785854,0.00136296,0.001126593,0
342,1,1,0.052552447,0.947447538,1,0.263763875,0.736236095,0.67730701,0.001491012,0.001332172,0
343,1,0,-0.042860895,0.042860895,0,0.158423424,0.158423424,0.208037764,0.000320836,0.000409182,1
344,0,0,0.02923438,0.02923438,1,0.328904331,0.671095669,0.471165717,0.001359091,0.000926719,0
345,1,0,-0.042537212,0.042537212,1,0.271813035,0.728186965,0.655301571,0.001474711,0.00128889,0
346,1,0,-0.012785256,0.012785256,1,0.262005895,0.737994075,0.702534914,0.001494572,0.001381792,0
347,0,0,-0.016068272,0.016068272,0,0.08441443,0.08441443,0.096964464,0.000170955,0.000190716,1
348,0,0,-0.012652166,0.012652166,0,0.084492736,0.084492736,0.096909776,0.000171113,0.000190608,1
349,1,0,-0.004079528,0.004079528,0,0.078810997,0.078810997,0.100194491,0.000159607,0.000197069,1
350,1,1,-0.02878312,1.028783083,1,0.089798473,0.91020155,0.872835398,0.001843323,0.00171675,0
351,1,-1,-0.017567977,0.982432008,0,0.064039603,0.064039603,0.077557817,0.000129692,0.000152546,1
352,1,0,-0.037111081,0.037111081,0,0.073468782,0.073468782,0.082700595,0.000148788,0.000162661,1
353,0,0,-0.021854542,0.021854542,0,0.099378422,0.099378422,0.124213316,0.000201259,0.000244311,1
354,1,0,-0.01902914,0.01902914,0,0.070622481,0.070622481,0.085892253,0.000143023,0.000168938,1
355,1,0,-0.0373853,0.0373853,0,0.069053762,0.069053762,0.075938411,0.000139846,0.000149361,1
356,0,0,-0.021248594,0.021248594,0,0.087677702,0.087677702,0.099763393,0.000177563,0.000196221,1
357,0,0,-0.017603666,0.017603666,0,0.09110792,0.09110792,0.108026467,0.00018451,0.000212474,1
358,1,0,-0.019276477,0.019276477,0,0.068836816,0.068836816,0.067924991,0.000139407,0.000133599,0
359,1,0,-0.018445179,0.018445179,0,0.06924212,0.06924212,0.080928624,0.000140228,0.000159176,1
360,1,0,-0.011997819,0.011997819,0,0.079162076,0.079162076,0.095482416,0.000160318,0.000187801,1
361,0,0,-0.021042772,0.021042772,0,0.086097322,0.086097322,0.094180323,0.000174363,0.00018524,1
362,0,0,-0.013424061,0.013424061,0,0.094848432,0.094848432,0.114011541,0.000192085,0.000224245,1
363,0,0,0.019177467,0.019177467,0,0.207008108,0.207008108,0.271722734,0.000419229,0.000534442,1
364,0,0,0.00598821,0.00598821,0,0.113165177,0.113165177,0.151577801,0.00022918,0.000298133,1
365,0,0,-0.002619825,0.002619825,0,0.094030306,0.094030306,0.115153596,0.000190428,0.000226492,1
366,0,0,-0.03789863,0.03789863,0,0.164602876,0.164602876,0.213049755,0.000333351,0.00041904,1
367,0,-1,-0.099661693,0.900338292,1,0.297436744,0.702563286,0.586103439,0.001422818,0.001152787,0
368,0,0,-0.031280845,0.031280845,0,0.119678922,0.119678922,0.162983268,0.000242372,0.000320566,1
369,1,0,-0.010941863,0.010941863,0,0.067084126,0.067084126,0.06298133,0.000135858,0.000123876,0
370,0,0,-0.03465201,0.03465201,0,0.112959214,0.112959214,0.142797723,0.000228763,0.000280864,1
371,0,-1,0.015945219,1.015945196,1,0.120202906,0.879797101,0.839497685,0.001781749,0.001651179,0
372,1,0,0.001913473,0.001913473,0,0.237700328,0.237700328,0.261289328,0.000481386,0.000513921,1
373,1,0,-0.021845952,0.021845952,0,0.199319512,0.199319512,0.271075457,0.000403658,0.000533169,1
374,1,0,-0.029430736,0.029430736,0,0.055842157,0.055842157,0.055517916,0.000113091,0.000109196,0
375,0,0,-0.032003976,0.032003976,0,0.095579773,0.095579773,0.109854408,0.000193566,0.000216069,1
376,1,-1,-0.027825862,0.972174168,0,0.262303174,0.262303174,0.361609608,0.000531212,0.000711237,1
377,1,0,-0.019579612,0.019579612,0,0.104515836,0.104515836,0.145261228,0.000211664,0.000285709,1
378,0,0,-0.013565332,0.013565332,0,0.079003312,0.079003312,0.088250853,0.000159996,0.000173578,1
379,0,0,-0.016404286,0.016404286,0,0.085708171,0.085708171,0.096735306,0.000173575,0.000190265,1
380,1,0,-0.018320851,0.018320851,0,0.112857841,0.112857841,0.158333108,0.000228558,0.00031142,1
381,0,0,-0.022288259,0.022288259,0,0.084494323,0.084494323,0.091853827,0.000171116,0.000180664,1
382,0,0,-0.0297959,0.0297959,0,0.092644624,0.092644624,0.117771223,0.000187622,0.00023164,1
383,0,0,-0.038502231,0.038502231,1,0.186741605,0.81325841,0.763012469,0.001646996,0.001500743,0
384,0,0,-0.02701436,0.02701436,0,0.10902115,0.10902115,0.13329953,0.000220788,0.000262182,1
385,1,0,-0.016101159,0.016101159,0,0.070320167,0.070320167,0.082188994,0.000142411,0.000161655,1
386,0,0,-0.03022017,0.03022017,0,0.090981014,0.090981014,0.094929874,0.000184253,0.000186714,1
387,1,0,0.047950819,0.047950819,0,0.164361596,0.164361596,0.208842829,0.000332862,0.000410766,1
388,1,0,-0.017759658,0.017759658,0,0.07336206,0.07336206,0.086958565,0.000148571,0.000171036,1
389,1,0,-0.050492793,0.050492793,0,0.109330967,0.109330967,0.149026155,0.000221415,0.000293114,1
390,1,-1,0.043802738,1.043802738,0,0.312145323,0.312145323,0.359688401,0.000632151,0.000707459,1
391,1,0,-0.024172567,0.024172567,0,0.07415618,0.07415618,0.086437464,0.00015018,0.000170011,1
392,1,0,-0.007521071,0.007521071,0,0.078036249,0.078036249,0.0924723,0.000158038,0.000181881,1
393,1,0,-0.102877185,0.102877185,1,0.099229932,0.900770068,0.891544878,0.001824223,0.001753549,0
394,1,0,-0.027725853,0.027725853,0,0.054969646,0.054969646,0.055232454,0.000111324,0.000108635,1
395,0,0,-0.014424987,0.014424987,0,0.089262433,0.089262433,0.098797888,0.000180773,0.000194322,1
396,1,-1,0.036953866,1.036953926,0,0.324527711,0.324527711,0.465133697,0.000657228,0.000914855,1
397,1,0,-0.023187004,0.023187004,0,0.079637781,0.079637781,0.102286577,0.000161281,0.000201184,1
398,1,0,-0.025155194,0.025155194,0,0.091129877,0.091129877,0.121528022,0.000184555,0.000239029,1
399,0,0,-0.011475742,0.011475742,0,0.084367558,0.084367558,0.101029344,0.00017086,0.000198711,1
400,1,0,-0.025658101,0.025658101,0,0.106660038,0.106660038,0.131934583,0.000216006,0.000259498,1
401,1,0,-0.015577555,0.015577555,0,0.07023561,0.07023561,0.086384594,0.00014224,0.000169907,1
402,1,0,-0.029170863,0.029170863,0,0.072753854,0.072753854,0.085761495,0.00014734,0.000168681,1
403,1,0,-0.0325034,0.0325034,0,0.059195083,0.059195083,0.071000211,0.000119881,0.000139648,1
404,0,0,-0.050354332,0.050354332,1,0.203180701,0.796819329,0.744969845,0.001613704,0.001465255,0
405,1,0,-0.050409466,0.050409466,0,0.087700531,0.087700531,0.109434545,0.00017761,0.000215243,1
406,0,0,-0.030832469,0.030832469,0,0.109482124,0.109482124,0.148802102,0.000221721,0.000292674,1
407,1,0,-0.060670294,0.060670294,0,0.093594678,0.093594678,0.115486793,0.000189546,0.000227147,1
408,0,0,0.179246098,0.179246098,1,0.272328943,0.727671027,0.498960614,0.001473666,0.000981388,0
409,1,0,0.010158315,0.010158315,0,0.155709699,0.155709699,0.175302476,0.00031534,0.000344796,1
410,0,0,-0.016734861,0.016734861,0,0.0937711,0.0937711,0.115273453,0.000189904,0.000226727,1
411,0,0,-0.051087774,0.051087774,0,0.127895609,0.127895609,0.158965766,0.000259012,0.000312664,1
412,0,-1,-0.04479526,0.955204725,1,0.141802311,0.858197689,0.806074739,0.001738006,0.00158544,0
413,0,0,-0.022615477,0.022615477,0,0.086056843,0.086056843,0.093594901,0.000174281,0.000184089,1
414,1,0,-0.025354363,0.025354363,0,0.079705574,0.079705574,0.106414184,0.000161418,0.000209302,1
415,1,0,-0.014390975,0.014390975,0,0.076144703,0.076144703,0.085631326,0.000154207,0.000168425,1
416,0,0,-0.023195133,0.023195133,0,0.094949126,0.094949126,0.119807653,0.000192289,0.000235646,1
417,0,-1,-0.014853716,0.985146284,1,0.321383148,0.678616881,0.52529788,0.001374322,0.00103319,0
418,1,0,-0.037026409,0.037026409,0,0.060141724,0.060141724,0.058818433,0.000121798,0.000115688,0
419,1,0,-0.020231239,0.020231239,0,0.06681671,0.06681671,0.074555382,0.000135316,0.00014664,1
420,0,0,-0.022155628,0.022155628,0,0.088244185,0.088244185,0.10227064,0.000178711,0.000201153,1
421,1,0,-0.017582059,0.017582059,1,0.361112654,0.638887346,0.492928743,0.001293863,0.000969524,0
422,0,0,-0.066795737,0.066795737,1,0.41633895,0.583661079,0.416777134,0.00118202,0.000819744,0
423,1,0,-0.021312706,0.021312706,0,0.067112379,0.067112379,0.076448344,0.000135915,0.000150364,1
424,1,0,-0.006987944,0.006987944,0,0.078716494,0.078716494,0.091263138,0.000159415,0.000179502,1
425,1,0,0.009960353,0.009960353,1,0.361001849,0.638998151,0.481823146,0.001294087,0.000947681,0
426,0,0,-0.010730177,0.010730177,0,0.089496613,0.089496613,0.107425377,0.000181247,0.000211291,1
427,1,0,-0.155791923,0.155791923,1,0.171780035,0.82821995,0.710187912,0.001677296,0.001396844,0
428,0,-1,-0.011514388,0.988485634,1,0.130841225,0.869158745,0.825933158,0.001760204,0.001624499,0
429,1,0,-0.022678733,0.022678733,0,0.063443772,0.063443772,0.062989458,0.000128485,0.000123892,0
430,1,0,0.018810965,0.018810965,0,0.121115953,0.121115953,0.148031875,0.000245282,0.000291159,1
431,0,1,-0.003315881,1.003315926,0,0.235398605,0.235398605,0.376378804,0.000476725,0.000740286,1
432,1,0,0.000595629,0.000595629,1,0.357264876,0.642735124,0.493456662,0.001301655,0.000970563,0
433,0,0,-0.004995741,0.004995741,0,0.126962379,0.126962379,0.180494785,0.000257122,0.000355009,1
434,1,-1,-0.022104472,0.977895498,0,0.274476856,0.274476856,0.387666494,0.000555865,0.000762488,1
435,0,0,-0.013798602,0.013798602,0,0.082705431,0.082705431,0.094637945,0.000167494,0.00018614,1
436,1,0,-0.022335902,0.022335902,0,0.069765896,0.069765896,0.079219662,0.000141289,0.000155814,1
437,1,-1,-0.018151604,0.981848419,0,0.098779909,0.098779909,0.142111033,0.000200047,0.000279513,1
438,0,0,-0.034626566,0.034626566,0,0.091487437,0.091487437,0.094123773,0.000185279,0.000185129,1
439,1,0,0.001134984,0.001134984,0,0.086209573,0.086209573,0.122532323,0.00017459,0.000241005,1
440,1,0,0.111190468,0.111190468,1,0.412186027,0.587813973,0.468671918,0.00119043,0.000921815,0
441,1,0,-0.016392253,0.016392253,0,0.07220988,0.07220988,0.082547031,0.000146238,0.000162359,1
442,1,0,-0.023316931,0.023316931,0,0.062393676,0.062393676,0.062873565,0.000126359,0.000123664,1
443,0,0,-0.013063498,0.013063498,0,0.08743757,0.08743757,0.100690834,0.000177077,0.000198045,1
444,1,0,-0.028507981,0.028507981,0,0.059761908,0.059761908,0.056293797,0.000121029,0.000110722,0
445,0,0,-0.01535552,0.01535552,1,0.107450575,0.892549396,0.867027819,0.001807575,0.001705327,0
446,1,0,-0.010280885,0.010280885,0,0.075498164,0.075498164,0.094560787,0.000152897,0.000185988,1
447,0,0,-0.004139714,0.004139714,0,0.114286378,0.114286378,0.151165992,0.000231451,0.000297323,1
448,1,0,-0.028519735,0.028519735,0,0.058585793,0.058585793,0.058752872,0.000118647,0.000115559,1
449,1,0,0.023078337,0.023078337,1,0.163687855,0.836312175,0.743026018,0.001693684,0.001461432,0
450,1,0,-0.018613227,0.018613227,0,0.093213946,0.093213946,0.117010653,0.000188775,0.000230144,1
451,0,0,-0.028742798,0.028742798,0,0.092466317,0.092466317,0.104682967,0.000187261,0.000205897,1
452,1,0,-0.002615713,0.002615713,0,0.095678918,0.095678918,0.129161015,0.000193767,0.000254042,1
453,1,0,-0.054565713,0.054565713,0,0.130904511,0.130904511,0.1494537,0.000265105,0.000293955,1
454,1,0,-0.021003768,0.021003768,0,0.065699354,0.065699354,0.072271064,0.000133053,0.000142147,1
455,0,0,-0.01264295,0.01264295,0,0.088771835,0.088771835,0.102995947,0.000179779,0.000202579,1
456,1,0,-0.052487776,0.052487776,0,0.140087351,0.140087351,0.194453791,0.000283702,0.000382464,1
457,0,0,0.015744038,0.015744038,0,0.105371468,0.105371468,0.138340786,0.000213396,0.000272098,1
458,0,0,-0.050024539,0.050024539,1,0.363107115,0.636892915,0.476890445,0.001289824,0.000937979,0
459,0,0,-0.014564164,0.014564164,0,0.081173271,0.081173271,0.092454053,0.000164391,0.000181845,1
460,1,0,-0.021724582,0.021724582,0,0.073929854,0.073929854,0.08858528,0.000149721,0.000174235,1
461,1,0,-0.017765462,0.017765462,0,0.069825999,0.069825999,0.077891648,0.00014141,0.000153202,1
462,0,0,-0.035667911,0.035667911,0,0.092067271,0.092067271,0.091343045,0.000186453,0.000179659,0
